bin,timestamp_index,bin_death_index,pageid,timestamp,views,views_adjusted,share
26,182,-51,602388,20200701,14691,15214,0.00000874
27,189,-50,602388,20200708,12972,13356,0.00000767
28,196,-49,602388,20200715,19773,20080,0.00001163
29,203,-48,602388,20200722,12945,13341,0.00000766
30,210,-47,602388,20200729,12977,13780,0.00000796
31,217,-46,602388,20200805,19283,20357,0.00001179
32,224,-45,602388,20200812,33272,34417,0.00001976
33,231,-44,602388,20200819,11209,11498,0.00000662
34,238,-43,602388,20200826,8991,9237,0.00000531
35,245,-42,602388,20200902,11330,11960,0.00000687
36,252,-41,602388,20200909,13793,14189,0.00000823
37,259,-40,602388,20200916,9271,9643,0.00000553
38,266,-39,602388,20200923,11023,11364,0.00000654
39,273,-38,602388,20200930,75267,74786,0.00004485
40,280,-37,602388,20201007,36944,36238,0.00002082
41,287,-36,602388,20201014,19731,19316,0.00001112
42,294,-35,602388,20201021,24971,24500,0.00001400
43,301,-34,602388,20201028,15790,15362,0.00000886
44,308,-33,602388,20201104,20785,18693,0.00001073
45,315,-32,602388,20201111,13326,12488,0.00000718
46,322,-31,602388,20201118,16899,15869,0.00000918
47,329,-30,602388,20201125,14292,13735,0.00000791
48,336,-29,602388,20201202,23334,22822,0.00001321
49,343,-28,602388,20201209,14191,14061,0.00000809
50,350,-27,602388,20201216,15143,15690,0.00000901
51,357,-26,602388,20201223,12345,12496,0.00000714
52,364,-25,602388,20201230,16799,15960,0.00000916
53,371,-24,602388,20210106,19883,18690,0.00001069
54,378,-23,602388,20210113,12428,11746,0.00000676
55,385,-22,602388,20210120,14153,13169,0.00000756
56,392,-21,602388,20210127,16143,15549,0.00000888
57,399,-20,602388,20210203,15510,14767,0.00000853
58,406,-19,602388,20210210,13791,13330,0.00000767
59,413,-18,602388,20210217,16463,15689,0.00000900
60,420,-17,602388,20210224,11529,10701,0.00000616
61,427,-16,602388,20210303,53449,50638,0.00002900
62,434,-15,602388,20210310,19330,18293,0.00001051
63,441,-14,602388,20210317,12763,12304,0.00000709
64,448,-13,602388,20210324,13855,13280,0.00000770
65,455,-12,602388,20210331,11682,11394,0.00000659
66,462,-11,602388,20210407,10631,10162,0.00000584
67,469,-10,602388,20210414,12840,12613,0.00000723
68,476,-9,602388,20210421,27566,26654,0.00001547
69,483,-8,602388,20210428,17165,16970,0.00000975
70,490,-7,602388,20210505,15922,15763,0.00000908
71,497,-6,602388,20210512,20467,20057,0.00001158
72,504,-5,602388,20210519,20276,19709,0.00001148
73,511,-4,602388,20210526,18901,18881,0.00001084
74,518,-3,602388,20210602,15744,16118,0.00000926
75,525,-2,602388,20210609,13117,13787,0.00000792
76,532,-1,602388,20210616,17847,19129,0.00001098
77,539,0,602388,20210623,2464234,2695844,0.00152052
78,546,1,602388,20210630,194954,198130,0.00011318
79,553,2,602388,20210707,83496,84259,0.00004851
80,560,3,602388,20210714,65613,68828,0.00003970
81,567,4,602388,20210721,54016,54735,0.00003147
82,574,5,602388,20210728,39480,40018,0.00002304
83,581,6,602388,20210804,32122,32573,0.00001872
84,588,7,602388,20210811,39917,41671,0.00002388
85,595,8,602388,20210818,36317,37400,0.00002153
86,602,9,602388,20210825,27382,28379,0.00001634
87,609,10,602388,20210901,26179,27478,0.00001582
88,616,11,602388,20210908,23462,24409,0.00001405
89,623,12,602388,20210915,25615,27034,0.00001558
90,630,13,602388,20210922,20777,22145,0.00001272
91,637,14,602388,20210929,37651,40029,0.00002326
92,644,15,602388,20211006,30271,32613,0.00001871
93,651,16,602388,20211013,20743,22309,0.00001282
94,658,17,602388,20211020,23156,24844,0.00001429
95,665,18,602388,20211027,22900,24469,0.00001408
96,672,19,602388,20211103,26498,29082,0.00001676
97,679,20,602388,20211110,21950,24189,0.00001390
98,686,21,602388,20211117,23446,25977,0.00001503
99,693,22,602388,20211124,19267,21482,0.00001235
100,700,23,602388,20211201,17278,19448,0.00001119
101,707,24,602388,20211208,18984,21126,0.00001216
102,714,25,602388,20211215,25381,29709,0.00001697
103,721,26,602388,20211222,17454,19615,0.00001130
0,0,-79,400306,20200101,21830,20096,0.00001154
1,7,-78,400306,20200108,19139,17722,0.00001021
2,14,-77,400306,20200115,17842,16693,0.00000960
3,21,-76,400306,20200122,18953,17518,0.00001008
4,28,-75,400306,20200129,16758,16041,0.00000924
5,35,-74,400306,20200205,25572,23312,0.00001365
6,42,-73,400306,20200212,21001,19803,0.00001140
7,49,-72,400306,20200219,23403,22331,0.00001287
8,56,-71,400306,20200226,19107,18410,0.00001060
9,63,-70,400306,20200304,18470,18119,0.00001044
10,70,-69,400306,20200311,33936,35231,0.00002012
11,77,-68,400306,20200318,24263,23292,0.00001330
12,84,-67,400306,20200325,29857,25515,0.00001471
13,91,-66,400306,20200401,32377,25943,0.00001495
14,98,-65,400306,20200408,43270,33483,0.00001940
15,105,-64,400306,20200415,33080,26690,0.00001538
16,112,-63,400306,20200422,30064,24202,0.00001391
17,119,-62,400306,20200429,152701,131462,0.00007543
18,126,-61,400306,20200506,43871,39358,0.00002266
19,133,-60,400306,20200513,33047,30427,0.00001751
20,140,-59,400306,20200520,30336,29037,0.00001674
21,147,-58,400306,20200527,28932,28942,0.00001667
22,154,-57,400306,20200603,27910,27707,0.00001595
23,161,-56,400306,20200610,31828,32118,0.00001855
24,168,-55,400306,20200617,31056,31949,0.00001841
25,175,-54,400306,20200624,26693,28004,0.00001615
26,182,-53,400306,20200701,34838,35847,0.00002073
27,189,-52,400306,20200708,41891,42856,0.00002477
28,196,-51,400306,20200715,32310,32973,0.00001900
29,203,-50,400306,20200722,36332,37329,0.00002150
30,210,-49,400306,20200729,31038,33071,0.00001905
31,217,-48,400306,20200805,24821,26347,0.00001518
32,224,-47,400306,20200812,47499,48414,0.00002821
33,231,-46,400306,20200819,61402,62942,0.00003624
34,238,-45,400306,20200826,25687,26369,0.00001518
35,245,-44,400306,20200902,65255,69677,0.00003954
36,252,-43,400306,20200909,22624,23439,0.00001350
37,259,-42,400306,20200916,22864,23622,0.00001365
38,266,-41,400306,20200923,34842,35810,0.00002068
39,273,-40,400306,20200930,51382,53888,0.00003062
40,280,-39,400306,20201007,28318,27790,0.00001596
41,287,-38,400306,20201014,20802,20384,0.00001172
42,294,-37,400306,20201021,17538,17099,0.00000983
43,301,-36,400306,20201028,16316,15893,0.00000915
44,308,-35,400306,20201104,15057,13479,0.00000778
45,315,-34,400306,20201111,19410,18028,0.00001046
46,322,-33,400306,20201118,19738,18620,0.00001072
47,329,-32,400306,20201125,19353,18612,0.00001071
48,336,-31,400306,20201202,41537,40373,0.00002352
49,343,-30,400306,20201209,115126,114677,0.00006559
50,350,-29,400306,20201216,29463,30416,0.00001753
51,357,-28,400306,20201223,25760,25991,0.00001491
52,364,-27,400306,20201230,24605,23194,0.00001342
53,371,-26,400306,20210106,22054,20601,0.00001186
54,378,-25,400306,20210113,20115,18983,0.00001094
55,385,-24,400306,20210120,20633,19158,0.00001103
56,392,-23,400306,20210127,18324,17509,0.00001008
57,399,-22,400306,20210203,23189,22097,0.00001276
58,406,-21,400306,20210210,31947,30741,0.00001777
59,413,-20,400306,20210217,24978,23585,0.00001365
60,420,-19,400306,20210224,26013,24167,0.00001390
61,427,-18,400306,20210303,25593,24098,0.00001389
62,434,-17,400306,20210310,24407,23034,0.00001327
63,441,-16,400306,20210317,22872,22030,0.00001270
64,448,-15,400306,20210324,22890,22076,0.00001272
65,455,-14,400306,20210331,25651,25104,0.00001446
66,462,-13,400306,20210407,27877,26563,0.00001533
67,469,-12,400306,20210414,27407,26829,0.00001543
68,476,-11,400306,20210421,28056,27433,0.00001575
69,483,-10,400306,20210428,43895,42651,0.00002493
70,490,-9,400306,20210505,30424,30154,0.00001735
71,497,-8,400306,20210512,27828,27352,0.00001575
72,504,-7,400306,20210519,33179,32620,0.00001878
73,511,-6,400306,20210526,35715,35550,0.00002049
74,518,-5,400306,20210602,228452,228596,0.00013429
75,525,-4,400306,20210609,110397,116650,0.00006670
76,532,-3,400306,20210616,44672,47741,0.00002748
77,539,-2,400306,20210623,29149,31318,0.00001799
78,546,-1,400306,20210630,54042,54899,0.00003137
79,553,0,400306,20210707,2721247,2690670,0.00158094
80,560,1,400306,20210714,141916,149608,0.00008586
81,567,2,400306,20210721,58258,59176,0.00003395
82,574,3,400306,20210728,36953,37538,0.00002157
83,581,4,400306,20210804,32805,33333,0.00001912
84,588,5,400306,20210811,21911,22794,0.00001311
85,595,6,400306,20210818,21052,21667,0.00001248
86,602,7,400306,20210825,20240,20891,0.00001208
87,609,8,400306,20210901,29778,31514,0.00001800
88,616,9,400306,20210908,16349,17016,0.00000979
89,623,10,400306,20210915,16236,17171,0.00000988
90,630,11,400306,20210922,16207,17221,0.00000993
91,637,12,400306,20210929,15085,16200,0.00000932
92,644,13,400306,20211006,15752,16923,0.00000974
93,651,14,400306,20211013,14782,15889,0.00000914
94,658,15,400306,20211020,13714,14714,0.00000847
95,665,16,400306,20211027,17139,18337,0.00001054
96,672,17,400306,20211103,14694,16124,0.00000929
97,679,18,400306,20211110,14237,15661,0.00000902
98,686,19,400306,20211117,14215,15824,0.00000911
99,693,20,400306,20211124,14781,16452,0.00000948
100,700,21,400306,20211201,15176,17049,0.00000983
101,707,22,400306,20211208,27784,30997,0.00001780
102,714,23,400306,20211215,16684,19382,0.00001116
103,721,24,400306,20211222,17591,19844,0.00001139
0,0,-79,48475064,20200101,1780,1633,0.00000094
1,7,-78,48475064,20200108,2831,2593,0.00000151
2,14,-77,48475064,20200115,1960,1826,0.00000105
3,21,-76,48475064,20200122,1826,1676,0.00000097
4,28,-75,48475064,20200129,1611,1538,0.00000089
5,35,-74,48475064,20200205,1578,1466,0.00000084
6,42,-73,48475064,20200212,1778,1673,0.00000096
7,49,-72,48475064,20200219,2041,1938,0.00000112
8,56,-71,48475064,20200226,1702,1637,0.00000094
9,63,-70,48475064,20200304,1768,1737,0.00000100
10,70,-69,48475064,20200311,1595,1639,0.00000095
11,77,-68,48475064,20200318,1722,1638,0.00000094
12,84,-67,48475064,20200325,1685,1438,0.00000083
13,91,-66,48475064,20200401,1825,1462,0.00000084
14,98,-65,48475064,20200408,1755,1365,0.00000079
15,105,-64,48475064,20200415,1786,1437,0.00000083
16,112,-63,48475064,20200422,1860,1492,0.00000086
17,119,-62,48475064,20200429,1863,1594,0.00000092
18,126,-61,48475064,20200506,1779,1594,0.00000092
19,133,-60,48475064,20200513,1996,1830,0.00000106
20,140,-59,48475064,20200520,2025,1936,0.00000112
21,147,-58,48475064,20200527,1810,1809,0.00000104
22,154,-57,48475064,20200603,2100,2082,0.00000120
23,161,-56,48475064,20200610,1981,2005,0.00000115
24,168,-55,48475064,20200617,1889,1940,0.00000112
25,175,-54,48475064,20200624,1951,2048,0.00000118
26,182,-53,48475064,20200701,2050,2110,0.00000122
27,189,-52,48475064,20200708,1933,1981,0.00000114
28,196,-51,48475064,20200715,1977,2018,0.00000116
29,203,-50,48475064,20200722,1758,1803,0.00000104
30,210,-49,48475064,20200729,1731,1844,0.00000106
31,217,-48,48475064,20200805,1506,1594,0.00000092
32,224,-47,48475064,20200812,1896,1950,0.00000113
33,231,-46,48475064,20200819,1840,1880,0.00000109
34,238,-45,48475064,20200826,1774,1819,0.00000105
35,245,-44,48475064,20200902,1780,1868,0.00000108
36,252,-43,48475064,20200909,1853,1914,0.00000111
37,259,-42,48475064,20200916,1696,1754,0.00000101
38,266,-41,48475064,20200923,2260,2329,0.00000134
39,273,-40,48475064,20200930,1772,1827,0.00000106
40,280,-39,48475064,20201007,1949,1902,0.00000110
41,287,-38,48475064,20201014,1977,1926,0.00000111
42,294,-37,48475064,20201021,1762,1712,0.00000099
43,301,-36,48475064,20201028,1844,1791,0.00000103
44,308,-35,48475064,20201104,1900,1702,0.00000098
45,315,-34,48475064,20201111,1936,1811,0.00000104
46,322,-33,48475064,20201118,2030,1910,0.00000110
47,329,-32,48475064,20201125,1888,1809,0.00000104
48,336,-31,48475064,20201202,1851,1817,0.00000105
49,343,-30,48475064,20201209,1881,1857,0.00000107
50,350,-29,48475064,20201216,1699,1752,0.00000101
51,357,-28,48475064,20201223,1681,1688,0.00000097
52,364,-27,48475064,20201230,2412,2267,0.00000132
53,371,-26,48475064,20210106,2186,2037,0.00000118
54,378,-25,48475064,20210113,2499,2363,0.00000136
55,385,-24,48475064,20210120,2681,2491,0.00000143
56,392,-23,48475064,20210127,2647,2524,0.00000146
57,399,-22,48475064,20210203,16358,15119,0.00000900
58,406,-21,48475064,20210210,6513,6289,0.00000362
59,413,-20,48475064,20210217,4617,4383,0.00000252
60,420,-19,48475064,20210224,5353,4948,0.00000286
61,427,-18,48475064,20210303,3319,3126,0.00000180
62,434,-17,48475064,20210310,6896,6480,0.00000375
63,441,-16,48475064,20210317,3743,3602,0.00000208
64,448,-15,48475064,20210324,4563,4404,0.00000254
65,455,-14,48475064,20210331,3434,3371,0.00000194
66,462,-13,48475064,20210407,2926,2794,0.00000161
67,469,-12,48475064,20210414,3496,3427,0.00000197
68,476,-11,48475064,20210421,2800,2726,0.00000157
69,483,-10,48475064,20210428,2459,2426,0.00000140
70,490,-9,48475064,20210505,2303,2277,0.00000131
71,497,-8,48475064,20210512,2438,2388,0.00000138
72,504,-7,48475064,20210519,2704,2651,0.00000153
73,511,-6,48475064,20210526,2373,2358,0.00000136
74,518,-5,48475064,20210602,3804,3879,0.00000224
75,525,-4,48475064,20210609,5340,5613,0.00000323
76,532,-3,48475064,20210616,3043,3247,0.00000187
77,539,-2,48475064,20210623,2976,3185,0.00000184
78,546,-1,48475064,20210630,3116,3140,0.00000181
79,553,0,48475064,20210707,975224,970153,0.00056657
80,560,1,48475064,20210714,70881,74568,0.00004288
81,567,2,48475064,20210721,34966,35663,0.00002037
82,574,3,48475064,20210728,17357,17663,0.00001013
83,581,4,48475064,20210804,9662,9785,0.00000563
84,588,5,48475064,20210811,22708,23324,0.00001358
85,595,6,48475064,20210818,11142,11479,0.00000661
86,602,7,48475064,20210825,5566,5771,0.00000332
87,609,8,48475064,20210901,4705,4938,0.00000284
88,616,9,48475064,20210908,5346,5567,0.00000320
89,623,10,48475064,20210915,10015,10533,0.00000609
90,630,11,48475064,20210922,11457,12219,0.00000702
91,637,12,48475064,20210929,4509,4831,0.00000279
92,644,13,48475064,20211006,4046,4343,0.00000250
93,651,14,48475064,20211013,7262,7662,0.00000449
94,658,15,48475064,20211020,5836,6283,0.00000360
95,665,16,48475064,20211027,3794,4049,0.00000233
96,672,17,48475064,20211103,3447,3782,0.00000218
97,679,18,48475064,20211110,3873,4262,0.00000245
98,686,19,48475064,20211117,4102,4567,0.00000263
99,693,20,48475064,20211124,3119,3470,0.00000200
100,700,21,48475064,20211201,3367,3790,0.00000218
101,707,22,48475064,20211208,5491,6092,0.00000352
102,714,23,48475064,20211215,8438,9802,0.00000564
103,721,24,48475064,20211222,3403,3837,0.00000220
0,0,-82,1410888,20200101,3776,3481,0.00000200
1,7,-81,1410888,20200108,4022,3721,0.00000215
2,14,-80,1410888,20200115,4402,4121,0.00000237
3,21,-79,1410888,20200122,4650,4288,0.00000247
4,28,-78,1410888,20200129,4643,4459,0.00000256
5,35,-77,1410888,20200205,4205,3904,0.00000224
6,42,-76,1410888,20200212,5713,5412,0.00000310
7,49,-75,1410888,20200219,4996,4784,0.00000275
8,56,-74,1410888,20200226,11050,10582,0.00000613
9,63,-73,1410888,20200304,48682,47825,0.00002752
10,70,-72,1410888,20200311,31153,31963,0.00001847
11,77,-71,1410888,20200318,23274,22105,0.00001275
12,84,-70,1410888,20200325,18862,16191,0.00000929
13,91,-69,1410888,20200401,11182,8930,0.00000516
14,98,-68,1410888,20200408,10867,8438,0.00000487
15,105,-67,1410888,20200415,9003,7245,0.00000418
16,112,-66,1410888,20200422,7874,6306,0.00000364
17,119,-65,1410888,20200429,6785,5814,0.00000335
18,126,-64,1410888,20200506,6104,5465,0.00000315
19,133,-63,1410888,20200513,8169,7533,0.00000433
20,140,-62,1410888,20200520,6930,6634,0.00000382
21,147,-61,1410888,20200527,5209,5207,0.00000300
22,154,-60,1410888,20200603,5400,5352,0.00000309
23,161,-59,1410888,20200610,6388,6483,0.00000372
24,168,-58,1410888,20200617,5408,5557,0.00000321
25,175,-57,1410888,20200624,5397,5659,0.00000326
26,182,-56,1410888,20200701,5583,5776,0.00000332
27,189,-55,1410888,20200708,5102,5231,0.00000302
28,196,-54,1410888,20200715,5010,5107,0.00000295
29,203,-53,1410888,20200722,5160,5289,0.00000305
30,210,-52,1410888,20200729,4550,4846,0.00000279
31,217,-51,1410888,20200805,6492,6964,0.00000397
32,224,-50,1410888,20200812,4878,5030,0.00000290
33,231,-49,1410888,20200819,4681,4790,0.00000276
34,238,-48,1410888,20200826,8040,8202,0.00000475
35,245,-47,1410888,20200902,6474,6830,0.00000392
36,252,-46,1410888,20200909,4906,5079,0.00000293
37,259,-45,1410888,20200916,4537,4702,0.00000271
38,266,-44,1410888,20200923,4779,4925,0.00000284
39,273,-43,1410888,20200930,4352,4495,0.00000259
40,280,-42,1410888,20201007,4983,4877,0.00000281
41,287,-41,1410888,20201014,4865,4760,0.00000274
42,294,-40,1410888,20201021,4451,4335,0.00000250
43,301,-39,1410888,20201028,4782,4658,0.00000268
44,308,-38,1410888,20201104,4998,4486,0.00000258
45,315,-37,1410888,20201111,6718,6253,0.00000362
46,322,-36,1410888,20201118,5983,5640,0.00000325
47,329,-35,1410888,20201125,5651,5425,0.00000313
48,336,-34,1410888,20201202,6351,6256,0.00000360
49,343,-33,1410888,20201209,10284,10231,0.00000586
50,350,-32,1410888,20201216,6717,6934,0.00000400
51,357,-31,1410888,20201223,7694,7691,0.00000445
52,364,-30,1410888,20201230,6660,6328,0.00000363
53,371,-29,1410888,20210106,6102,5694,0.00000328
54,378,-28,1410888,20210113,5865,5536,0.00000319
55,385,-27,1410888,20210120,5477,5090,0.00000293
56,392,-26,1410888,20210127,9182,8762,0.00000505
57,399,-25,1410888,20210203,6031,5769,0.00000332
58,406,-24,1410888,20210210,6043,5840,0.00000336
59,413,-23,1410888,20210217,6173,5846,0.00000337
60,420,-22,1410888,20210224,5751,5338,0.00000307
61,427,-21,1410888,20210303,5607,5282,0.00000304
62,434,-20,1410888,20210310,9725,9323,0.00000529
63,441,-19,1410888,20210317,6202,5980,0.00000344
64,448,-18,1410888,20210324,7030,6782,0.00000391
65,455,-17,1410888,20210331,6347,6227,0.00000358
66,462,-16,1410888,20210407,6088,5803,0.00000335
67,469,-15,1410888,20210414,6718,6558,0.00000378
68,476,-14,1410888,20210421,6411,6259,0.00000360
69,483,-13,1410888,20210428,5545,5459,0.00000315
70,490,-12,1410888,20210505,6010,5948,0.00000343
71,497,-11,1410888,20210512,7498,7355,0.00000424
72,504,-10,1410888,20210519,9397,9274,0.00000532
73,511,-9,1410888,20210526,6034,6014,0.00000346
74,518,-8,1410888,20210602,6203,6340,0.00000365
75,525,-7,1410888,20210609,6657,6992,0.00000402
76,532,-6,1410888,20210616,6090,6494,0.00000375
77,539,-5,1410888,20210623,7248,7765,0.00000447
78,546,-4,1410888,20210630,7363,7454,0.00000427
79,553,-3,1410888,20210707,5705,5772,0.00000331
80,560,-2,1410888,20210714,6748,7073,0.00000408
81,567,-1,1410888,20210721,7445,7523,0.00000434
82,574,0,1410888,20210728,1034069,1051095,0.00060346
83,581,1,1410888,20210804,135555,137837,0.00007901
84,588,2,1410888,20210811,50958,53090,0.00003049
85,595,3,1410888,20210818,32979,33967,0.00001955
